2025-07-28 20:38:05,942 INFO werkzeug Thread-71 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:38:05] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:38:06,235 INFO werkzeug Thread-72 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:38:06] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:38:08,647 INFO werkzeug Thread-73 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:38:08] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:38:08,712 INFO werkzeug Thread-74 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:38:08] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:39:25,077 INFO werkzeug Thread-76 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:25] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:39:25,103 INFO werkzeug Thread-77 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:25] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:39:29,953 INFO werkzeug Thread-78 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:29] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:39:30,256 INFO werkzeug Thread-79 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:30] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:39:31,684 INFO werkzeug Thread-80 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:31] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:39:31,751 INFO werkzeug Thread-81 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:31] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:39:42,586 INFO werkzeug Thread-82 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:42] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:39:42,889 INFO werkzeug Thread-83 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:42] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:39:48,638 INFO werkzeug Thread-84 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:48] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:39:48,690 INFO werkzeug Thread-85 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:48] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:39:53,157 INFO werkzeug Thread-86 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:53] "GET /view_report/%25DA%25AF%25D9%2584%25D8%25A8%25D8%25B1%25DA%25AF%2520%25D9%2588%25D8%25B3%25D8%25B7%25DB%258C HTTP/1.1" 200 -
2025-07-28 20:39:53,463 INFO werkzeug Thread-87 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:53] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:39:56,166 INFO werkzeug Thread-88 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:56] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:39:56,214 INFO werkzeug Thread-89 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:56] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:40:23,800 INFO werkzeug MainThread : [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5002
